id;created_at;full_text
160;2020-04-09 23:33:20+00:00;"$ZVTK looking for acquisitions in IoT, Business Sector Automation, Artificial Intelligence, Digital Healthcare primed to move off chart base.

$TSLA $UBER $TWTR $FB $AAPL $MSFT

#pennystocks #zvtk #zevotek #daytrading #stocks #news https://t.co/Ew0zEZtqpH"
161;2020-04-09 23:32:56+00:00;RT @iceworks1: @MDLive4 #OptionsTrading 4/9 $SPY $WMT $BAC $M $WYNN $AMD $UAL $IWM data compiled by @iceworks1 follow the link in my bio fo…
162;2020-04-09 23:32:52+00:00;P.S. $SPX $SPY FYI.  The #VIX dropped to 44.25 low on 11-04-2008 during the first bounce lasting more than two days.  Today's $VIX close?  41.67.  The subsequent $SPX decline to 11-21-08 was -26.32%.  Then Santa Clause broug... https://t.co/mgSOjfKMuy
163;2020-04-09 23:32:37+00:00;"https://t.co/9VjKMnpm7n

#Autoliv_Safety Autoliv up 6.0% = $285.1 million gain. At $4.8 billion marketCap, $ALV represents 10.8% of the $44.1 billion #NASDAQ/#NYSE #auto #parts #equipment industry.

#stockMarket #stocks #trading #market #investing #NASDAQ #NYSE https://t.co/vCBr3LccXb"
164;2020-04-09 23:32:31+00:00;"RT @andrewnyquist: $SPX S&amp;P 500 ""weekly"" chart also shows looming overhead resistance.  #IBDpartner

Bear rally is nearing one of the ""gap""…"
165;2020-04-09 23:32:04+00:00;"China’s “second wave” of #COVID19 appears benign (to the extent the data can be validated)..

$SPX https://t.co/Htowen4cYj"
166;2020-04-09 23:32:01+00:00;Today, Wall Street adopted the “everyone gets a medal” philosophy. $SPX
167;2020-04-09 23:31:36+00:00;RT @permabear_uk: Newmont $NEM soared +13.4% to $57.31, helped via $gold $1754s, and $JPM 'overweight to the $61s. Jefferies like the 'gold…
168;2020-04-09 23:31:20+00:00;"RT @KobeissiLetter: S&amp;P 500: We are in counter-trend rally #2 of this $SPX bear market. This is HEALTHY before another washout.

Approachin…"
169;2020-04-09 23:31:12+00:00;$FXI https://t.co/ZTIcvY9i8x Pot. intermed bot in Downtrend LONGERTERM Wly-Dly-Hly combo chart $SSEC #stocks https://t.co/GyqMMEaHeE
170;2020-04-09 23:31:09+00:00;RT @RedDogT3: $spx glance post close with some thoughts. https://t.co/nHHJR0H7V9
171;2020-04-09 23:31:07+00:00;"RT @DKellerCMT: Investors are so optimistic today they're getting... defensive.
$SPX $SPY $XLU $XLRE https://t.co/vkanWhEhUN"
172;2020-04-09 23:31:01+00:00;Industry analysts predict the $SPX will close above 3200 in the next 12 months.      https://t.co/OyzhcvJISJ https://t.co/xcJGdWYSJs
173;2020-04-09 23:31:01+00:00;"RT @PeterLBrandt: $SPX 

Load released https://t.co/3X1fasBjBD"
174;2020-04-09 23:30:40+00:00;"RT @KobeissiLetter: S&amp;P 500: $SPX 2008 VS 2020 COMPARISON.

We see a near identical setup now in a three wave bear market as in 2008.

Bega…"
175;2020-04-09 23:30:35+00:00;RT @QContrarian: here you go... #opec wanted to play games and mess around w/ the US #economy, then they are about to get slapped right bac…
176;2020-04-09 23:30:24+00:00;Update: $DAL Following our models LONG/BUY signal on 4/3 when price was at $21.91. $DAL is currently at $25.43, UP $3.55 or 16.07% from our signal. #DAL #Algotrading #stocks #airlines #OrbitX #QTM https://t.co/GLBBtOXkcw
177;2020-04-09 23:30:16+00:00;"RT @KobeissiLetter: S&amp;P 500: $SPX 2008 VS 2020 COMPARISON.

We see a near identical setup now in a three wave bear market as in 2008.

Bega…"
178;2020-04-09 23:30:01+00:00;"OH how bullish for #oil   LOL

#OOTT #Oil #OPEC #DJIA $SPY $SPX $QQQ $Brent #ARAMCO #WTI #WTIcrude https://t.co/QGRVreG4Lp"
179;2020-04-09 23:30:00+00:00;"#COVID19 Good @NatRevDrugDisc article on the COVID-19 vaccine landscape: https://t.co/z0cdGU4vQD

""The global COVID-19 vaccine R&amp;D landscape includes 115 vaccine candidates, of which 78 are confirmed as active and 37 are unconfirmed.""

$MRNA $INO $PFE $BNTX $JNJ $SNY $GSK https://t.co/q9eysizpfY"
180;2020-04-09 23:29:19+00:00;Credit Suisse Group Trims Verizon Communications $VZ Target Price to $61.00 https://t.co/mb5EMVqTWh
181;2020-04-09 23:29:14+00:00;"@TicTocTick What about this shared for FREE.😂

Straight out bullish 2700-2717 and where it's heading.

60-100+ points FREE trade.

#es_f $spx $spy #options #futures
👇
https://t.co/lAzmj7MKyY https://t.co/ot03xlq6Gh"
182;2020-04-09 23:29:13+00:00;"RT @AmitayYaniv: Industrial
$Swir 
$insg 
$iivi 
$akts
$rmbs
$nvda

Healthcare
$tdoc 
$Lvgo 
$Dxcm 
$Edit 
$nvta 
$gh
$gild

Consumer discr…"
183;2020-04-09 23:29:11+00:00;#Airline #Stocks futures are bullish ahead of #Trump announcement for tomorrow. Who’s with me in $DAL $UAL $JBLU ?
184;2020-04-09 23:28:37+00:00;@hussmanjp At least wait for 2009 levels. They made a killing on TARP because those assets were teens loss adjusted yield and sp500 was around 1000.
185;2020-04-09 23:28:35+00:00;SmartInsider - Zoom Video Communications Inc: 1 director sold/gave away: A director at Zoom Video Communications Inc sold/gave away 640,286 shares at 0.000USD and the significance rating of the trade was 100/100. Is that information… https://t.co/Du0MoZVkCI #equity #stocks
186;2020-04-09 23:28:35+00:00;$SMPL #Simply Good Foods Simply Good Foods Co: 3 directors bought: Three Directors at Simply Good Foods Co bought 45,000 shares at between 16.315USD and 16.860USD. The significance rating of the trade was 73/100. Is that information… https://t.co/rpg38cV1uS #equity #stocks
188;2020-04-09 23:28:28+00:00;$SP daily #SP500 https://t.co/FyihIm0R0o
189;2020-04-09 23:28:10+00:00;RT @TimmerFidelity: The #SP500 as of this morning has rallied 28% from the 3/23 low of 2192 to a new recovery high of 2813. This is a 50% r…
191;2020-04-09 23:28:08+00:00;@chamath I’m literally tearing up listening to your amazing logic and reasoning. A voice of reason is needed. Thank you. $SPX $QQQ. My kids may have a chance if we act like you’re saying. https://t.co/B6KTNppuNP
192;2020-04-09 23:27:59+00:00;RT @exis10tial: Just staggering what little grasp these political types have of the private sector (and by extension, actual reality).. It…
193;2020-04-09 23:27:54+00:00;"Jim Cramer spots 8 ‘instant winners’ after China’s Wuhan lockdown lifted https://t.co/EEpxeG4iMe

  $FDX $UPS $CAT $AAPL $NVDA $AVGO $NKE $SWKS"
195;2020-04-09 23:27:33+00:00;$DIS Walt Disney Company Option Order Flow Sentiment is 56.1% Bullish. https://t.co/BDOsDAvD73
196;2020-04-09 23:27:32+00:00;@elerianm Everything is fine $SPX will be 3400 Monday . Nothing to see here
197;2020-04-09 23:27:05+00:00;RT @OptionsGod1: $SPX 50% Fibonacci  retracement for the recent drop from all time high is at 2792. 69. We closed at 2789.82. Very close.
198;2020-04-09 23:26:58+00:00;"RT @NorthmanTrader: I repeat: The Fed is recklessly distorting everything.
$JNK $SPX https://t.co/fDHaY5MKUW"
199;2020-04-09 23:26:46+00:00;"RT @CanteringClark: $V - Visa to launch debit card offering bitcoin rewards https://t.co/OMoaRxxrN1

$BTC"
200;2020-04-09 23:26:44+00:00;"The Dow just turned in its best week since 1974.

Meanwhile, unemployment is about to reach levels unseen since the Great Depression. 

I know the Fed is helping, but this is absurd. #stocks #investing"
201;2020-04-09 23:26:34+00:00;RT @TommyThornton: Added back 5 ETF shorts late in the day.  I'll fight the Fed at $SPX 2800 with likely 20% unemployment
202;2020-04-09 23:26:32+00:00;"#OrderFilled
+0.29% entire account
$BIOL
+5.13%
$BIOC
+1.19%
OPTIONS
+11.69% on account
$CCL
+220%
$ZM
+50%
+33%
$I
+11%
#Daytrading #stocks #investing #profits #options #OptionsTrading #OptionsScalping"
203;2020-04-09 23:26:15+00:00;Union Pacific Co. $UNP Receives Consensus Rating of “Buy” from Brokerages https://t.co/9QNRCo7Agz #stocks
204;2020-04-09 23:26:02+00:00;"Bad news for #oil.  It’s going to between $10 to $15 dollars a barrel. They would of needed to cut double that amount just to keep the price stable $XOM $SU $VLO

OPEC and allies agree to historic 10 million barrel per day production cut from @CNBC  https://t.co/1c8U7rrx6Z"
205;2020-04-09 23:25:51+00:00;@elerianm $SPX says relax
206;2020-04-09 23:25:29+00:00;"RT @bogdan_trd: Breakdown of the $2T Stimulus.

#DowJones #SP500 #SPX https://t.co/yAhhB6m90V"
207;2020-04-09 23:25:21+00:00;"#EURUSD all targets done, 2900$ Profits within 47 minutes.

hurry get Free signals : https://t.co/SYxRCPVMO1

#AAPL $BTC #EURUSD #EURCHF #forexsignal $ETH #XAUSUD #fx $BTC #Forex #forextrading #stocks #CRYPTO #XAGUSD #FB 366558791 https://t.co/9QHxP5Gji5"
208;2020-04-09 23:25:07+00:00;"https://t.co/9VjKMnpm7n

#AlaskaAir up 8.5% = $303.6 million gain. At $3.6 billion marketCap, $ALK represents 10.1% of the $35.5 billion #NASDAQ/#NYSE #airlines industry.

#stockMarket #stocks #trading #market #investing #NASDAQ #NYSE https://t.co/4lbvXbm7EC"
209;2020-04-09 23:24:50+00:00;"RT @KobeissiLetter: S&amp;P 500: We are in counter-trend rally #2 of this $SPX bear market. This is HEALTHY before another washout.

Approachin…"
210;2020-04-09 23:24:31+00:00;"#GBPAUD 145 PIPS Profit🔥🔥

For more Free signals, Join https://t.co/PwwIcaMuTe

#forexsignals #USDCAD #Forex #gbpjpy #ForexGroup #Forextrader #eurcad #audjpy #euraud #stocks #Forextrading #ForexAnalysis $BTC #METATRADER #USDJPY #forexnews #bitcoin #fx 54802 https://t.co/amnxdUVvN9"
211;2020-04-09 23:24:29+00:00;"RT @MarketRebels: Did you miss @jonnajarian's 3@3 livestream earlier?

Today's hand-picked #UOA stocks:
$ERI Eldorado Resorts
$PG Procter &amp;…"
212;2020-04-09 23:24:20+00:00;"$SPX $NDX $RUT $DJIA  This week's Stock Market Breakdown video! We have all of the technical levels covered for you as we analyze all 4 major U.S. indices, along with charts of Gold &amp; Oil! https://t.co/UUR5Jx7JbP"
213;2020-04-09 23:23:49+00:00;@TruthGundlach Yay Gundlach can we short to $spx $1,690 now? I am asking for the people.
214;2020-04-09 23:22:58+00:00;"RT @PeterLBrandt: $SPX $ES_F 
Following this rally into a right shoulder high (2790 to 2950 zone), S&amp;Ps could decline toward 1,500 to match…"
215;2020-04-09 23:22:34+00:00;"RT @blacktuskQC: Our CEO Richard Penn is featured in today's Between Two Rocks with Anil Mall 
 https://t.co/DPh96FQlfY

(#CSE: $TUSK | #OT…"
216;2020-04-09 23:22:12+00:00;$dis the 2012 masters? And wtf is nba 2k - and if someone tells me it’s a video game simulation I might kms https://t.co/2M1aNrh9Nj
217;2020-04-09 23:21:46+00:00;Evening Most Tweeted Big Caps, check out Gambiste Top 10: $OXY $ZM $TSLA $SQ $TDOC $DIS $ALGN $DOW $BA $WORK https://t.co/k3uyuEtshh
218;2020-04-09 23:21:35+00:00;@AlderLaneeggs I got short sp500 futures yesterday ......  where do I go to get my money back?
219;2020-04-09 23:21:31+00:00;"Fed relief programs send stocks soaring, SP500 sees best week since 1974 
https://t.co/OXjryB9fc8"
220;2020-04-09 23:21:22+00:00;"RT @Northst18363337: Newmont +12%
Barrick +9%
Yamana  +8%
Kinross +7%
Americas Gold &amp; Silver +7%
Agnico Eagle +6%
Franco Nevada +6%

Gold &amp;…"
221;2020-04-09 23:21:13+00:00;"@TruthGundlach If $spx goes back to 2190 i am certain it will break it &amp; head towards 1800"
222;2020-04-09 23:21:09+00:00;"Some highly unusual orders we caught today
$SPY $SLV 

#stocks #options #optionsflow https://t.co/HeWoYWtq9k"
223;2020-04-09 23:21:09+00:00;Costco Wholesale $COST Price Target Raised to https://t.co/yM2Hk0YJ9r #stocks
224;2020-04-09 23:21:08+00:00;SunTrust Banks Trims Yelp $YELP Target Price to $22.00 https://t.co/givOTLDyEv #stocks
225;2020-04-09 23:21:07+00:00;"RT @KobeissiLetter: S&amp;P 500: $SPX 2008 VS 2020 COMPARISON.

We see a near identical setup now in a three wave bear market as in 2008.

Bega…"
226;2020-04-09 23:21:01+00:00;"RT @HedgehogTrader: Don't Fight The Fed #Gold #Silver #Copper #EVs $SPX 
No Limits! (2Unlimited) https://t.co/1xphTWMnfZ"
227;2020-04-09 23:21:01+00:00;SP500 posts strongest week in 46 years... who other than me was long?  Crash coming now? Money Printing ok? Stimulus? Hmm...
228;2020-04-09 23:20:58+00:00;Me and my team we be making that bank roll after 3 back to backs  epic weeks  of gains come join us #investing #stocks #money #bitcoin #crypto #finance #trading #cryptocurrency #stockmarket $spy$es_F #cnbc #daytrading https://t.co/ZtKrCMDTS3
229;2020-04-09 23:20:52+00:00;RT @SirbuOffice: SP500 the big short https://t.co/mCl1kuP4Gj
230;2020-04-09 23:20:52+00:00;RT @LaMonicaBuzz: JPMorgan Chase CEO Jamie Dimon unsurprisingly has a very gloomy outlook for the US economy. But he says $JPM is ready to…
231;2020-04-09 23:20:25+00:00;"RT @Tier1Investor: If you're looking to invest money in the stock market right now, these five stocks are worth a look...
#COVIDー19 #Corona…"
232;2020-04-09 23:20:01+00:00;"Solid Day for @Exalted_Trader 
.
Flush-out short at the bell
.
Sat 20 minutes waiting for basing
.
Entered 3 long scalps to finish day Green and with an A+ in management
.
Cheers, and as always, Scalp and Go
.
$ICD $CLMT $DIS $JPM $ZM $PFE $EHTH $LK $TAL $SBUX $UNH $BA $UAL $AAL https://t.co/AeF5sT1dbN"
233;2020-04-09 23:19:59+00:00;"RT @KobeissiLetter: S&amp;P 500: We are in counter-trend rally #2 of this $SPX bear market. This is HEALTHY before another washout.

Approachin…"
234;2020-04-09 23:19:53+00:00;"RT @Delphi_Digital: Relief Rallies &amp; Crypto Rebounds

🔸 #Bitcoin up ~50% since March free fall as market volatility wanes
🔸  $BTC outperfor…"
235;2020-04-09 23:18:54+00:00;@MDLive4 #OptionsTrading 4/9 $SPY $WMT $BAC $M $WYNN $AMD $UAL $IWM data compiled by @iceworks1 follow the link in my bio for free access https://t.co/eJbcLI7MrE
236;2020-04-09 23:18:44+00:00;$spy $spx surprisingly much higher is possible https://t.co/l571bJq7XB
237;2020-04-09 23:18:36+00:00;RT @Barchart: $BAC is currently in the lead for the most Unusual Options Activity on Barchart. Visit https://t.co/zOh9PA7n8n to view more u…
238;2020-04-09 23:18:27+00:00;"RT @Barchart: Today's Most Active Options:

1. $AAPL
2. $BAC
3. $TSLA
4. $MSFT
5. $AMD
6. $SQ
7. $AAL
8. $OXY
9. $BA
10. $DIS

See the full…"
239;2020-04-09 23:18:26+00:00;RT @michael_muscato: The Fed is printing off money like it's toilet paper. Which explains why the American people can't find financial disa…
240;2020-04-09 23:18:09+00:00;"https://t.co/9VjKMnpm7n

Rush Enterprises up 7.2% = $77.2 million gain. $RUSHB has made notable gains in 6 of the last 16 trading sessions, 3 days consecutively from Mar 19-23.

#stockMarket #stocks #trading #market #investing #NASDAQ #NYSE #consumerNondurables https://t.co/OC4oHMnO4i"
241;2020-04-09 23:18:08+00:00;"RT @KobeissiLetter: S&amp;P 500: $SPX 2008 VS 2020 COMPARISON.

We see a near identical setup now in a three wave bear market as in 2008.

Bega…"
242;2020-04-09 23:17:44+00:00;"RT @KobeissiLetter: S&amp;P 500: We are in counter-trend rally #2 of this $SPX bear market. This is HEALTHY before another washout.

Approachin…"
243;2020-04-09 23:17:44+00:00;"Just staggering what little grasp these political types have of the private sector (and by extension, actual reality).. It would be a laughable take if the circumstances weren’t so dire for businesses of all sizes. 

$SPX #COVID19 https://t.co/UzXbYV2SKL"
244;2020-04-09 23:17:41+00:00;"RT @Timeless_Crypto: Recession is 💯% here folks and here you are entertaining the notion that assets may have bottomed? Wake up 

$BTC $USD…"
245;2020-04-09 23:17:40+00:00;"RT @_inpractise: $GOOG in the travel industry

''with Google flight search, they’re effectively saying that, “We don’t believe that there’s…"
246;2020-04-09 23:17:36+00:00;@AndrewYang The price of a stock comes from the exchange of money between investors—the Ponzi process. This is why suckers who owned $GOOG made nothing over the past two years while Google made $65 billion. https://t.co/4PT5RC4i1n
247;2020-04-09 23:17:06+00:00;"RT @LanceRoberts: $JPM has stopped making Small #Business #Loans outside of those #guaranteed by the #Government. 
F.U.C.K. Y.O.U.
We baile…"
248;2020-04-09 23:17:00+00:00;"RT @KobeissiLetter: S&amp;P 500: $SPX 2008 VS 2020 COMPARISON.

We see a near identical setup now in a three wave bear market as in 2008.

Bega…"
249;2020-04-09 23:16:59+00:00;RT @LaMonicaBuzz: JPMorgan Chase CEO Jamie Dimon unsurprisingly has a very gloomy outlook for the US economy. But he says $JPM is ready to…
250;2020-04-09 23:16:39+00:00;$BAC 17-Apr-20 ATM Implied Volatility is up +3.9% to 74.7. Straddle Implies a Move of ±8.3%. Earnings Apr 15 BMO. https://t.co/KfmU26lpkN
251;2020-04-09 23:16:29+00:00;RT @davidj_french: A seismic shift is coming: Four of the biggest lenders to US shale are setting up companies that would allow them to sei…
252;2020-04-09 23:16:26+00:00;"RT @NorthmanTrader: I repeat: The Fed is recklessly distorting everything.
$JNK $SPX https://t.co/fDHaY5MKUW"
253;2020-04-09 23:16:21+00:00;@LewieLeroux @BurggrabenH Deal will fail on the US side, no consensus on how to apply cuts. $XOM and $DVN do not have the same interests aligned. Positions: 4/19 $USO 7 and 5p
254;2020-04-09 23:16:12+00:00;"@TruthGundlach Bernanke Fed much better than Powell Fed.6% yields for high yield(pre loss adjusted). At least when they did the bulk of TARP in 2009, loss adjusted yields on what they bought were well into the teens and the sp500 was around 1000. Now they r buying with IG at 3% &amp; sp500 at 2800"
